10019,6.5,7.5,12:52:42,827
10019,11.5,10.5,13:07:05,3174
10019,2.5,4.5,14:02:25,3384
10019,5.5,11.5,14:59:53,206
10019,7.5,11.5,15:05:42,427
10019,3.5,5.5,15:16:30,3439
10019,6.5,11.5,16:19:32,497
10019,2.5,1.5,16:39:06,3043
10019,0.5,19.5,17:31:46,7
10021,15.5,2.5,8:23:50,8
10021,13.5,2.5,8:24:06,233
10021,9.5,25.5,8:36:58,1601
10021,7.5,25.5,9:04:09,2620
10021,6.5,20.5,9:49:35,2594
10021,30.5,11.5,10:38:07,16
10021,30.5,5.5,10:42:45,464
10021,14.5,10.5,10:51:18,16
10021,8.5,24.5,10:56:27,4852
10021,15.5,5.5,12:21:52,7
10022,15.5,2.5,8:17:30,9
10022,13.5,2.5,8:17:48,341
10022,12.5,8.5,8:29:25,1644
10022,30.5,11.5,8:57:35,16
10022,14.5,10.5,9:01:02,16
10022,7.5,26.5,9:06:54,2355
10022,10.5,26.5,9:46:37,2702
10022,30.5,11.5,10:35:42,16
10022,20.5,10.5,10:37:23,266
10022,30.5,4.5,10:43:20,459
10022,14.5,10.5,10:53:25,16
10022,10.5,21.5,10:59:54,4675
10022,15.5,15.5,12:19:16,7
10023,13.5,0.5,14:01:10,8
10023,13.5,4.5,14:01:41,248
10023,6.5,3.5,14:08:53,6446
10023,7.5,9.5,16:01:32,447
10023,30.5,11.5,16:10:19,16
10023,31.5,3.5,16:12:02,227
10023,14.5,10.5,16:20:52,16
10023,9.5,10.5,16:24:25,244
10023,4.5,11.5,16:33:25,194
10023,7.5,5.5,16:37:31,2738
10023,7.5,9.5,17:23:46,183
10023,15.5,5.5,17:27:50,7
10026,15.5,2.5,8:35:10,9
10026,13.5,3.5,8:35:27,182
10026,9.5,22.5,8:42:37,872
10026,7.5,25.5,9:06:16,2183
10026,15.5,28.5,9:45:23,206
10026,8.5,23.5,9:51:40,2269
10026,15.5,23.5,10:38:05,274
10026,30.5,11.5,10:47:31,16
10026,14.5,10.5,10:52:16,16
10026,9.5,23.5,10:59:20,4369
10026,14.5,28.5,12:13:49,300
10026,30.5,11.5,12:22:36,16
10026,21.5,4.5,12:25:10,249
10026,14.5,10.5,12:32:41,16
10026,15.5,15.5,12:33:43,7
10027,15.5,4.5,8:32:10,9
10027,13.5,4.5,8:32:32,237
10027,6.5,23.5,8:43:18,1101
10027,6.5,26.5,9:02:22,2527
10027,30.5,11.5,9:49:39,16
10027,14.5,10.5,9:53:55,16
10027,10.5,24.5,9:56:37,1962
10027,14.5,27.5,10:30:35,264
10027,15.5,23.5,10:37:24,445
10027,8.5,21.5,11:04:54,3675
10027,30.5,11.5,12:09:02,16
10027,25.5,4.5,12:10:35,744
10027,14.5,10.5,12:24:59,16
10027,15.5,15.5,12:27:48,7
10037,15.5,2.5,9:01:40,8
10037,13.5,4.5,9:02:03,216
10037,30.5,11.5,9:07:03,16
10037,26.5,5.5,9:07:54,10355
10037,23.5,5.5,12:01:17,812
10037,26.5,4.5,12:17:39,9720
10037,14.5,10.5,15:01:15,16
10037,8.5,10.5,15:03:05,424
10037,30.5,11.5,15:11:37,16
10037,21.5,11.5,15:13:11,238
10037,14.5,10.5,15:18:38,16
10037,15.5,15.5,15:19:30,7
10041,15.5,2.5,8:53:50,9
10041,13.5,5.5,8:54:23,376
10041,30.5,11.5,9:01:40,16
10041,27.5,4.5,9:02:53,10636
10041,20.5,2.5,12:02:05,754
10041,21.5,11.5,12:15:58,251
10041,27.5,4.5,12:21:38,14041
10041,14.5,10.5,16:16:48,16
10041,6.5,11.5,16:20:18,331
10041,5.5,11.5,16:30:08,321
10041,15.5,17.5,16:41:21,7
10045,15.5,2.5,8:43:40,9
10045,13.5,5.5,8:44:14,205
10045,5.5,24.5,8:52:55,364
10045,9.5,24.5,9:09:05,2114
10045,5.5,22.5,9:52:09,2360
10045,30.5,11.5,10:37:59,16
10045,21.5,11.5,10:40:09,200
10045,27.5,7.5,10:44:27,382
10045,14.5,10.5,10:51:40,16
10045,10.5,23.5,10:56:00,4979
10045,15.5,15.5,12:22:30,7
10046,15.5,4.5,8:36:50,9
10046,13.5,3.5,8:37:09,380
10046,13.5,24.5,8:46:33,826
10046,30.5,11.5,9:02:23,16
10046,27.5,3.5,9:03:51,10608
10046,22.5,2.5,12:03:14,6065
10046,22.5,4.5,13:44:26,693
10046,14.5,10.5,13:57:16,16
10046,5.5,10.5,13:59:25,564
10046,30.5,11.5,14:10:19,16
10046,27.5,4.5,14:12:44,7365
10046,14.5,10.5,16:16:53,16
10046,7.5,11.5,16:21:20,329
10046,15.5,5.5,16:34:21,7
10049,15.5,2.5,9:43:50,8
10049,13.5,5.5,9:44:21,298
10049,6.5,21.5,9:54:11,2068
10049,8.5,15.5,10:36:59,820
10049,5.5,22.5,10:57:49,4370
10049,30.5,11.5,12:14:54,16
10049,18.5,3.5,12:17:08,221
10049,14.5,10.5,12:23:34,16
10049,15.5,5.5,12:25:01,7
10051,15.5,2.5,8:15:50,12
10051,13.5,3.5,8:16:11,378
10051,3.5,7.5,8:24:23,356
10051,10.5,22.5,8:38:56,1313
10051,6.5,21.5,9:02:33,2256
10051,30.5,11.5,9:43:30,16
10051,14.5,10.5,9:48:38,16
10051,5.5,26.5,9:54:48,1811
10051,11.5,7.5,10:35:07,362
10051,30.5,11.5,10:41:49,16
10051,31.5,5.5,10:42:55,454
10051,14.5,10.5,10:51:41,16
10051,9.5,24.5,10:58:28,2841
10051,10.5,20.5,11:50:37,1152
10051,30.5,11.5,12:11:59,16
10051,18.5,3.5,12:14:41,748
10051,14.5,10.5,12:31:14,16
10051,15.5,17.5,12:33:00,7
10053,15.5,4.5,9:41:30,8
10053,13.5,3.5,9:41:45,444
10053,5.5,20.5,9:55:13,2066
10053,6.5,17.5,10:35:46,883
10053,6.5,23.5,11:00:20,4629
10053,15.5,17.5,12:22:59,7
10056,15.5,4.5,8:38:20,8
10056,13.5,2.5,8:38:46,403
10056,9.5,22.5,8:48:51,768
10056,10.5,20.5,9:02:39,2380
10056,15.5,28.5,9:44:28,191
10056,6.5,20.5,9:53:38,2071
10056,7.5,18.5,10:33:47,1012
10056,10.5,23.5,10:58:41,3838
10056,14.5,28.5,12:03:29,370
10056,30.5,11.5,12:12:08,16
10056,14.5,10.5,12:19:17,16
10056,15.5,17.5,12:21:12,7
10058,15.5,2.5,8:31:30,11
10058,13.5,3.5,8:31:51,288
10058,6.5,23.5,8:43:11,1228
10058,7.5,25.5,9:04:26,2653
10058,9.5,20.5,9:51:25,2474
10058,30.5,11.5,10:37:13,16
10058,20.5,10.5,10:39:02,307
10058,31.5,0.5,10:46:28,241
10058,14.5,10.5,10:54:49,16
10058,5.5,20.5,11:09:21,4348
10058,30.5,11.5,12:31:27,16
10058,18.5,3.5,12:34:47,1362
10058,20.5,11.5,12:58:28,681
10058,30.5,2.5,13:12:29,2850
10058,14.5,10.5,14:02:08,16
10058,7.5,2.5,14:05:27,5992
10058,4.5,11.5,15:47:57,392
10058,10.5,7.5,15:56:27,692
10058,30.5,11.5,16:12:58,16
10058,14.5,10.5,16:16:56,16
10058,9.5,10.5,16:19:09,450
10058,30.5,11.5,16:28:14,16
10058,14.5,10.5,16:34:53,16
10058,7.5,4.5,16:37:48,2631
10058,15.5,17.5,17:29:55,7
10062,13.5,0.5,13:51:20,8
10062,13.5,3.5,13:51:44,225
10062,7.5,8.5,13:56:46,213
10062,5.5,4.5,14:01:06,6193
10062,30.5,11.5,15:49:09,16
10062,31.5,0.5,15:51:08,1481
10062,14.5,10.5,16:22:50,16
10062,3.5,5.5,16:31:42,2937
10062,15.5,5.5,17:25:40,7
10070,15.5,4.5,9:53:30,9
10070,13.5,3.5,9:53:47,222
10070,30.5,11.5,10:05:53,16
10070,24.5,6.5,10:06:59,1400
10070,14.5,10.5,10:31:26,16
10070,9.5,17.5,10:34:08,491
10070,4.5,17.5,10:43:13,386
10070,15.5,17.5,10:57:33,7
10077,13.5,0.5,7:59:40,9
10077,13.5,2.5,7:59:57,282
10077,3.5,6.5,8:09:11,1238
10077,9.5,26.5,8:40:18,1191
10077,8.5,26.5,9:00:45,2724
10077,10.5,25.5,9:47:12,2697
10077,14.5,28.5,10:33:30,569
10077,6.5,21.5,11:04:18,4571
10077,30.5,11.5,12:28:34,16
10077,14.5,10.5,12:30:19,16
10077,15.5,15.5,12:31:58,7
10078,13.5,0.5,13:45:50,9
10078,13.5,4.5,13:46:23,186
10078,9.5,9.5,13:50:18,271
10078,4.5,4.5,14:00:50,6499
10078,30.5,11.5,15:53:41,16
10078,30.5,2.5,15:55:12,1217
10078,14.5,10.5,16:20:00,16
10078,5.5,3.5,16:34:30,2979
10078,30.5,11.5,17:27:16,16
10078,14.5,10.5,17:30:59,16
10078,15.5,17.5,17:32:20,7
10080,13.5,0.5,13:59:30,8
10080,13.5,5.5,14:00:07,222
10080,5.5,5.5,14:05:13,6596
10080,8.5,6.5,15:55:47,1202
10080,8.5,10.5,16:17:36,603
10080,5.5,2.5,16:40:08,2591
10080,15.5,15.5,17:26:41,7
10082,15.5,4.5,8:23:10,9
10082,13.5,5.5,8:23:30,219
10082,6.5,23.5,8:39:21,1368
10082,9.5,21.5,9:03:42,2477
10082,7.5,23.5,9:51:32,2287
10082,14.5,21.5,10:39:51,398
10082,10.5,22.5,10:52:48,4841
10082,30.5,11.5,12:16:04,16
10082,14.5,10.5,12:18:36,16
10082,15.5,17.5,12:20:18,7
10083,15.5,4.5,9:19:30,9
10083,13.5,3.5,9:19:47,382
10083,9.5,26.5,9:29:51,848
10083,5.5,25.5,9:51:06,2303
10083,2.5,16.5,10:37:19,480
10083,5.5,17.5,10:45:52,307
10083,10.5,26.5,11:02:08,4401
10083,30.5,11.5,12:19:14,16
10083,18.5,5.5,12:21:43,736
10083,20.5,10.5,12:34:27,342
10083,29.5,1.5,12:42:32,4717
10083,14.5,10.5,14:03:40,16
10083,9.5,4.5,14:05:37,5562
10083,11.5,9.5,15:39:13,266
10083,8.5,9.5,15:44:03,436
10083,4.5,8.5,15:55:47,502
10083,7.5,15.5,16:10:59,300
10083,7.5,11.5,16:22:50,299
10083,30.5,11.5,16:35:29,16
10083,30.5,2.5,16:38:19,1930
10083,14.5,10.5,17:13:47,16
10083,15.5,17.5,17:15:28,7
10084,15.5,2.5,8:22:20,8
10084,13.5,3.5,8:22:36,323
10084,9.5,25.5,8:36:24,1505
10084,8.5,20.5,9:03:20,2449
10084,30.5,11.5,9:47:44,16
10084,20.5,10.5,9:49:24,225
10084,14.5,10.5,9:54:25,16
10084,10.5,26.5,9:58:20,1799
10084,4.5,11.5,10:32:19,280
10084,15.5,23.5,10:41:00,269
10084,30.5,11.5,10:50:46,16
10084,14.5,10.5,10:56:14,16
10084,7.5,23.5,11:02:38,3811
10084,30.5,11.5,12:09:58,16
10084,25.5,2.5,12:11:49,370
10084,14.5,10.5,12:20:21,16
10084,15.5,5.5,12:21:39,7
10085,13.5,0.5,8:48:30,9
10085,13.5,2.5,8:48:47,192
10085,9.5,24.5,9:03:12,2447
10085,5.5,24.5,9:54:59,2130
10085,9.5,18.5,10:40:43,596
10085,10.5,21.5,10:56:00,4879
10085,9.5,15.5,12:18:54,2025
10085,30.5,11.5,12:54:04,16
10085,29.5,5.5,12:59:49,2110
10085,14.5,10.5,13:36:10,16
10085,6.5,6.5,13:45:06,1213
10085,9.5,3.5,14:07:06,5363
10085,30.5,11.5,15:46:22,16
10085,29.5,1.5,15:48:04,1925
10085,14.5,10.5,16:23:23,16
10085,10.5,15.5,16:25:19,310
10085,8.5,3.5,16:33:36,2503
10085,15.5,15.5,17:20:24,7
10087,15.5,2.5,9:40:30,9
10087,13.5,5.5,9:41:02,467
10087,5.5,11.5,9:50:00,219
10087,11.5,16.5,9:55:41,328
10087,3.5,7.5,10:06:44,1405
10087,9.5,15.5,10:33:55,254
10087,4.5,16.5,10:38:45,384
10087,4.5,17.5,10:45:19,390
10087,15.5,15.5,11:03:44,7
10090,15.5,2.5,9:01:20,8
10090,13.5,2.5,9:01:36,203
10090,30.5,11.5,9:06:39,16
10090,26.5,4.5,9:07:46,10343
10090,22.5,3.5,12:01:32,857
10090,14.5,10.5,12:17:47,16
10090,4.5,11.5,12:19:47,322
10090,30.5,11.5,12:27:13,16
10090,26.5,4.5,12:29:05,13624
10090,14.5,10.5,16:17:32,16
10090,6.5,11.5,16:21:26,313
10090,30.5,11.5,16:34:33,16
10090,20.5,10.5,16:36:46,323
10090,14.5,10.5,16:43:35,16
10090,14.5,28.5,16:45:57,262
10090,15.5,15.5,16:51:58,7
10091,15.5,2.5,13:51:10,8
10091,13.5,2.5,13:51:26,283
10091,9.5,7.5,13:57:17,532
10091,11.5,8.5,14:06:22,527
10091,4.5,5.5,14:16:06,4043
10091,4.5,11.5,15:24:05,224
10091,3.5,3.5,15:28:54,2005
10091,3.5,6.5,16:03:01,358
10091,30.5,11.5,16:13:36,16
10091,29.5,5.5,16:15:07,3322
10091,14.5,10.5,17:11:38,16
10091,15.5,5.5,17:12:50,7
10092,15.5,4.5,14:03:20,9
10092,2.5,5.5,14:08:07,3322
10092,5.5,7.5,15:03:59,660
10092,3.5,4.5,15:16:40,3699
10092,2.5,7.5,16:18:35,304
10092,3.5,3.5,16:31:30,3199
10092,5.5,10.5,17:26:17,182
10092,15.5,15.5,17:31:14,7
10094,15.5,2.5,8:15:10,9
10094,13.5,2.5,8:15:27,312
10094,5.5,8.5,8:22:24,455
10094,10.5,24.5,8:39:23,1356
10094,10.5,22.5,9:02:17,2562
10094,5.5,26.5,9:50:57,2412
10094,14.5,23.5,10:36:57,512
10094,8.5,26.5,11:02:12,4547
10094,30.5,11.5,12:23:18,16
10094,14.5,10.5,12:30:02,16
10094,15.5,17.5,12:32:12,7
10097,13.5,0.5,9:58:10,9
10097,13.5,5.5,9:58:53,406
10097,10.5,16.5,10:11:49,1100
10097,10.5,18.5,10:33:51,248
10097,15.5,17.5,10:54:53,7
10098,15.5,4.5,13:36:10,9
10098,13.5,4.5,13:36:26,433
10098,6.5,16.5,13:47:29,740
10098,2.5,5.5,14:06:04,3405
10098,5.5,6.5,15:03:18,731
10098,2.5,5.5,15:15:54,3685
10098,3.5,4.5,16:32:33,3086
10098,15.5,5.5,17:26:11,7
10101,15.5,4.5,8:49:20,9
10101,13.5,4.5,8:49:38,371
10101,6.5,23.5,9:06:07,2192
10101,14.5,28.5,9:46:49,210
10101,9.5,21.5,9:53:48,2171
10101,14.5,23.5,10:36:32,437
10101,30.5,11.5,10:48:38,16
10101,14.5,10.5,10:53:05,16
10101,10.5,23.5,11:00:55,4364
10101,30.5,11.5,12:16:01,16
10101,14.5,10.5,12:22:03,16
10101,15.5,5.5,12:23:43,7
10107,15.5,4.5,8:08:10,8
10107,13.5,5.5,8:08:26,343
10107,2.5,7.5,8:17:53,706
10107,9.5,24.5,8:35:32,1657
10107,7.5,26.5,9:04:36,2563
10107,6.5,24.5,9:48:05,2534
10107,15.5,22.5,10:33:47,542
10107,7.5,23.5,10:57:32,4777
10107,30.5,11.5,12:22:40,16
10107,18.5,2.5,12:25:50,399
10107,14.5,10.5,12:35:39,16
10107,10.5,7.5,12:38:59,350
10107,5.5,10.5,12:45:33,296
10107,30.5,11.5,12:53:37,16
10107,29.5,4.5,12:54:52,3957
10107,14.5,10.5,14:02:46,16
10107,5.5,2.5,14:06:22,5437
10107,2.5,7.5,15:42:26,203
10107,5.5,11.5,15:46:41,188
10107,3.5,17.5,15:53:46,1343
10107,8.5,11.5,16:22:52,277
10107,30.5,11.5,16:33:13,16
10107,31.5,2.5,16:36:19,2050
10107,14.5,10.5,17:14:30,16
10107,15.5,17.5,17:16:12,7
10111,15.5,7.5,8:34:00,8
10111,4.5,24.5,8:43:17,1242
10111,4.5,22.5,9:04:15,2604
10111,4.5,24.5,9:47:56,2673
10111,17.5,11.5,10:34:50,16
10111,1.5,10.5,10:37:58,16
10111,11.5,11.5,10:40:13,616
10111,4.5,24.5,10:57:45,4874
10111,17.5,11.5,12:21:16,16
10111,25.5,2.5,12:23:17,832
10111,1.5,10.5,12:40:24,16
10111,3.5,6.5,12:44:15,644
10111,11.5,11.5,12:56:20,4529
10111,4.5,3.5,14:13:51,5538
10111,14.5,27.5,15:50:53,216
10111,2.5,3.5,16:00:22,887
10111,9.5,10.5,16:20:36,353
10111,10.5,11.5,16:27:54,2555
10111,0.5,19.5,17:13:37,7
10115,15.5,4.5,8:26:50,8
10115,13.5,2.5,8:27:16,453
10115,8.5,26.5,8:41:04,1255
10115,6.5,25.5,9:02:49,2730
10115,10.5,21.5,9:51:26,2493
10115,10.5,18.5,10:35:10,919
10115,5.5,26.5,10:53:31,5378
10115,30.5,11.5,12:30:52,16
10115,22.5,5.5,12:33:43,1306
10115,20.5,10.5,12:56:05,634
10115,29.5,0.5,13:09:50,3019
10115,14.5,10.5,14:03:23,16
10115,6.5,5.5,14:05:57,6192
10115,30.5,11.5,15:51:05,16
10115,20.5,11.5,15:52:49,440
10115,31.5,2.5,16:02:40,789
10115,14.5,10.5,16:21:08,16
10115,8.5,2.5,16:33:25,2924
10115,15.5,5.5,17:24:19,7
10117,15.5,2.5,8:20:50,8
10117,13.5,3.5,8:21:07,262
10117,9.5,24.5,8:37:51,1408
10117,6.5,24.5,9:02:45,2694
10117,10.5,24.5,9:49:51,2598
10117,14.5,28.5,10:36:18,241
10117,3.5,17.5,10:46:09,280
10117,6.5,25.5,11:01:49,4820
10117,30.5,11.5,12:31:01,16
10117,18.5,3.5,12:34:26,1023
10117,20.5,10.5,12:52:21,258
10117,30.5,4.5,12:58:34,3715
10117,14.5,10.5,14:02:08,16
10117,9.5,5.5,14:04:12,6907
10117,30.5,11.5,16:00:27,16
10117,20.5,11.5,16:02:10,249
10117,14.5,10.5,16:07:56,16
10117,4.5,10.5,16:10:16,273
10117,8.5,11.5,16:15:47,602
10117,8.5,5.5,16:31:56,3023
10117,8.5,8.5,17:22:44,265
10117,15.5,5.5,17:28:07,7
10121,15.5,2.5,8:38:10,8
10121,13.5,5.5,8:38:40,219
10121,3.5,18.5,8:48:03,706
10121,30.5,11.5,9:02:09,16
10121,27.5,5.5,9:03:15,10624
10121,20.5,2.5,12:01:34,1035
10121,20.5,10.5,12:20:08,361
10121,20.5,11.5,12:26:09,220
10121,27.5,5.5,12:31:27,8932
10121,14.5,10.5,15:01:33,16
10121,8.5,10.5,15:03:24,375
10121,30.5,11.5,15:11:06,16
10121,20.5,10.5,15:12:32,347
10121,14.5,10.5,15:19:40,16
10121,15.5,15.5,15:20:31,7
10123,13.5,0.5,8:26:30,9
10123,13.5,3.5,8:27:03,226
10123,9.5,22.5,8:39:44,1115
10123,7.5,20.5,9:06:48,2331
10123,5.5,26.5,9:47:40,2619
10123,5.5,11.5,10:45:19,260
10123,9.5,23.5,10:57:56,4903
10123,15.5,15.5,12:22:17,7
10126,15.5,4.5,14:36:20,9
10126,13.5,3.5,14:36:36,293
10126,30.5,11.5,14:50:59,16
10126,29.5,10.5,14:51:22,527
10126,14.5,10.5,15:00:25,16
10126,9.5,8.5,15:08:43,196
10126,9.5,9.5,15:11:59,190
10126,6.5,18.5,15:17:59,680
10126,7.5,17.5,15:33:12,257
10126,6.5,15.5,15:37:37,252
10126,6.5,16.5,15:41:49,1030
10126,15.5,5.5,16:01:25,7
10127,15.5,2.5,8:22:50,9
10127,13.5,3.5,8:23:08,381
10127,8.5,21.5,8:36:49,1630
10127,5.5,21.5,9:05:05,2644
10127,5.5,26.5,9:50:09,2600
10127,7.5,22.5,10:55:37,5222
10127,30.5,11.5,12:31:53,16
10127,25.5,4.5,12:34:35,1124
10127,14.5,10.5,12:54:28,16
10127,11.5,8.5,12:58:30,199
10127,6.5,7.5,13:02:17,332
10127,10.5,9.5,13:08:19,580
10127,30.5,11.5,13:18:43,16
10127,30.5,0.5,13:26:02,2067
10127,14.5,10.5,14:03:25,16
10127,6.5,2.5,14:07:51,6838
10127,8.5,17.5,16:09:06,403
10127,6.5,11.5,16:22:17,272
10127,30.5,11.5,16:31:00,16
10127,14.5,10.5,16:36:11,16
10127,6.5,5.5,16:38:49,2710
10127,15.5,5.5,17:29:44,7
10134,13.5,0.5,8:05:10,8
10134,13.5,3.5,8:05:34,265
10134,9.5,17.5,8:16:29,820
10134,10.5,20.5,8:34:00,1669
10134,6.5,25.5,9:05:00,2399
10134,9.5,22.5,9:51:47,2212
10134,15.5,24.5,10:35:08,491
10134,10.5,26.5,10:58:59,3730
10134,30.5,11.5,12:05:24,16
10134,25.5,3.5,12:06:59,310
10134,14.5,10.5,12:13:43,16
10134,15.5,17.5,12:15:02,7
10135,15.5,2.5,13:55:30,8
10135,2.5,2.5,14:01:42,3227
10135,11.5,17.5,14:59:39,940
10135,2.5,2.5,15:17:55,3144
10135,7.5,10.5,16:22:12,337
10135,2.5,3.5,16:31:29,2820
10135,5.5,10.5,17:19:47,252
10135,10.5,8.5,17:25:18,321
10135,15.5,15.5,17:31:43,7
10136,15.5,2.5,8:08:40,9
10136,13.5,2.5,8:08:57,342
10136,9.5,17.5,8:17:53,706
10136,9.5,23.5,8:32:24,1725
10136,5.5,26.5,9:03:18,2651
10136,5.5,20.5,9:48:53,2596
10136,10.5,26.5,11:04:10,4639
10136,30.5,11.5,12:27:35,16
10136,20.5,4.5,12:31:19,810
10136,14.5,10.5,12:46:49,16
10136,14.5,27.5,12:50:49,260
10136,6.5,15.5,12:58:17,2072
10136,30.5,11.5,13:34:47,16
10136,30.5,5.5,13:35:41,2178
10136,14.5,10.5,14:12:48,16
10136,8.5,3.5,14:14:56,6123
10136,2.5,8.5,16:00:20,459
10136,9.5,10.5,16:18:35,414
10136,30.5,11.5,16:27:20,16
10136,30.5,1.5,16:29:11,2108
10136,14.5,10.5,17:06:13,16
10136,5.5,10.5,17:07:41,198
10136,6.5,7.5,17:11:13,416
10136,15.5,17.5,17:20:00,7
10143,15.5,4.5,8:09:30,9
10143,13.5,5.5,8:09:49,340
10143,30.5,11.5,8:16:26,16
10143,21.5,8.5,8:17:47,712
10143,14.5,10.5,8:31:09,16
10143,5.5,21.5,8:39:44,1165
10143,9.5,24.5,9:06:40,2339
10143,8.5,22.5,9:46:18,2671
10143,14.5,23.5,10:38:51,318
10143,30.5,11.5,10:48:44,16
10143,14.5,10.5,10:55:00,16
10143,7.5,21.5,11:05:20,4469
10143,15.5,17.5,12:24:03,7
10145,15.5,4.5,8:18:20,9
10145,13.5,5.5,8:18:39,260
10145,5.5,10.5,8:24:14,285
10145,6.5,22.5,8:40:16,1373
10145,8.5,25.5,9:04:52,2597
10145,8.5,20.5,9:49:28,2561
10145,5.5,17.5,10:46:31,238
10145,6.5,20.5,11:01:15,4754
10145,30.5,11.5,12:29:18,16
10145,22.5,2.5,12:33:09,1430
10145,30.5,1.5,13:02:31,3448
10145,14.5,10.5,14:02:33,16
10145,7.5,2.5,14:06:56,6783
10145,11.5,6.5,16:04:18,331
10145,9.5,10.5,16:17:10,519
10145,5.5,10.5,16:27:49,320
10145,6.5,2.5,16:34:30,2979
10145,30.5,11.5,17:26:29,16
10145,14.5,10.5,17:29:39,16
10145,15.5,15.5,17:30:41,7
10146,15.5,2.5,9:39:50,8
10146,13.5,2.5,9:40:06,273
10146,9.5,15.5,9:47:18,2561
10146,4.5,11.5,10:32:59,200
10146,9.5,9.5,10:37:28,641
10146,4.5,8.5,10:48:55,2104
10146,14.5,6.5,11:25:02,1707
10146,15.5,5.5,11:53:36,7
10148,13.5,0.5,14:31:10,8
10148,13.5,4.5,14:31:39,310
10148,10.5,18.5,14:41:02,667
10148,9.5,16.5,14:52:18,471
10148,11.5,6.5,15:12:14,1025
10148,6.5,15.5,15:35:04,405
10148,7.5,9.5,15:44:05,744
10148,15.5,15.5,15:58:00,7
10150,13.5,0.5,8:29:40,9
10150,13.5,2.5,8:29:57,402
10150,10.5,26.5,8:41:13,1166
10150,6.5,21.5,9:03:28,2631
10150,8.5,22.5,9:48:01,2688
10150,15.5,28.5,10:38:50,309
10150,10.5,20.5,11:03:56,4693
10150,30.5,11.5,12:27:39,16
10150,18.5,4.5,12:31:15,984
10150,14.5,10.5,12:49:56,16
10150,4.5,10.5,12:51:45,274
10150,7.5,9.5,12:56:45,554
10150,30.5,11.5,13:07:07,16
10150,31.5,1.5,13:09:38,4571
10150,14.5,10.5,14:27:14,16
10150,8.5,3.5,14:29:28,4191
10150,4.5,10.5,15:41:18,651
10150,5.5,7.5,15:52:34,235
10150,3.5,7.5,15:58:11,1058
10150,6.5,11.5,16:17:56,533
